datetime,temperature_2m,relative_humidity_2m,precipitation,snowfall,pressure_msl,wind_speed_10m,wind_gusts_10m,source
2024-11-11 10:00:00,1.0,96,0.0,0.0,1022.8,8.0,15.8,era5
2024-11-11 11:00:00,1.3,94,0.0,0.0,1023.1,8.1,16.2,era5
2024-11-11 12:00:00,1.6,93,0.0,0.0,1023.1,8.5,17.6,era5
2024-11-11 13:00:00,1.7,93,0.0,0.0,1023.0,8.9,18.7,era5
2024-11-11 14:00:00,1.7,94,0.0,0.0,1022.9,7.8,18.4,era5
2024-11-11 15:00:00,1.8,94,0.0,0.0,1022.8,7.7,15.8,era5
2024-11-11 16:00:00,1.3,94,0.0,0.0,1022.8,7.8,16.6,era5
2024-11-11 17:00:00,1.2,95,0.0,0.0,1022.7,7.0,15.1,era5
2024-11-11 18:00:00,1.0,96,0.0,0.0,1022.8,7.7,13.7,era5
2024-11-11 19:00:00,1.2,95,0.0,0.0,1022.8,8.6,16.9,era5
2024-11-11 20:00:00,1.1,94,0.0,0.0,1022.7,9.3,18.4,era5
2024-11-11 21:00:00,1.3,93,0.0,0.0,1022.7,9.3,19.1,era5
2024-11-11 22:00:00,1.4,95,0.0,0.0,1022.6,7.8,18.7,era5
2024-11-11 23:00:00,1.3,96,0.0,0.0,1022.6,6.5,15.5,era5
2024-11-12 00:00:00,1.3,96,0.0,0.0,1022.7,6.2,12.2,era5
2024-11-12 01:00:00,1.4,96,0.0,0.0,1022.4,6.6,12.6,era5
2024-11-12 02:00:00,1.4,96,0.0,0.0,1022.0,6.9,13.3,era5
2024-11-12 03:00:00,1.4,95,0.0,0.0,1021.8,6.6,13.3,era5
2024-11-12 04:00:00,0.4,95,0.0,0.0,1021.8,6.7,12.2,era5
2024-11-12 05:00:00,0.3,95,0.0,0.0,1021.4,7.0,13.0,era5
2024-11-12 06:00:00,0.4,93,0.0,0.0,1021.1,7.2,13.7,era5
2024-11-12 07:00:00,0.5,92,0.0,0.0,1020.9,7.4,14.0,era5
2024-11-12 08:00:00,0.4,92,0.0,0.0,1020.6,7.1,14.0,era5
2024-11-12 09:00:00,0.3,93,0.0,0.0,1021.0,7.1,14.0,era5
2024-11-12 10:00:00,0.3,92,0.0,0.0,1021.1,6.5,13.3,era5
2024-11-12 11:00:00,0.4,92,0.0,0.0,1021.2,5.3,12.2,era5
2024-11-12 12:00:00,0.6,91,0.0,0.0,1021.0,4.4,10.4,era5
2024-11-12 13:00:00,0.6,91,0.0,0.0,1020.8,3.2,8.6,era5
2024-11-12 14:00:00,0.5,92,0.0,0.0,1020.3,4.0,7.9,era5
2024-11-12 15:00:00,0.0,95,0.0,0.0,1020.0,4.9,8.6,era5
2024-11-12 16:00:00,-0.5,95,0.0,0.0,1019.9,6.6,12.2,era5
2024-11-12 17:00:00,-0.4,96,0.0,0.0,1019.9,6.2,12.2,era5
2024-11-12 18:00:00,-0.4,97,0.0,0.0,1019.5,5.5,11.9,era5
2024-11-12 19:00:00,-0.4,97,0.0,0.0,1019.1,4.8,10.1,era5
2024-11-12 20:00:00,-0.5,97,0.0,0.0,1018.6,4.8,9.4,era5
2024-11-12 21:00:00,-0.5,97,0.0,0.0,1017.9,4.3,9.0,era5
2024-11-12 22:00:00,-0.6,97,0.0,0.0,1017.4,5.4,10.4,era5
2024-11-12 23:00:00,-0.5,96,0.0,0.0,1017.0,5.6,10.4,era5
2024-11-13 00:00:00,-0.5,93,0.0,0.0,1016.4,7.2,14.8,era5
2024-11-13 01:00:00,-0.7,92,0.0,0.0,1015.6,7.3,14.8,era5
2024-11-13 02:00:00,-0.8,91,0.0,0.0,1014.8,7.1,15.1,era5
2024-11-13 03:00:00,-0.7,92,0.0,0.0,1013.6,9.2,18.4,era5
2024-11-13 04:00:00,-1.1,95,0.0,0.0,1012.9,12.0,23.8,era5
2024-11-13 05:00:00,-1.2,97,0.0,0.0,1011.7,13.2,25.6,era5
2024-11-13 06:00:00,-1.0,98,0.0,0.0,1010.2,14.5,26.3,era5
2024-11-13 07:00:00,-0.6,96,0.0,0.0,1008.5,16.3,29.9,era5
2024-11-13 08:00:00,-0.2,97,0.1,0.0,1006.9,16.9,34.2,era5
2024-11-13 09:00:00,0.2,98,0.1,0.0,1005.1,16.8,34.9,era5
2024-11-13 10:00:00,0.5,99,0.0,0.0,1003.9,16.3,34.6,era5
2024-11-13 11:00:00,0.8,99,0.0,0.0,1002.6,16.2,32.8,era5
2024-11-13 12:00:00,1.2,99,0.0,0.0,1001.2,16.4,33.5,era5
2024-11-13 13:00:00,1.4,99,0.0,0.0,1000.1,14.6,33.1,era5
2024-11-13 14:00:00,1.6,100,0.0,0.0,998.8,14.2,29.2,era5
2024-11-13 15:00:00,1.7,100,0.0,0.0,997.7,13.9,28.4,era5
2024-11-13 16:00:00,1.4,100,0.4,0.0,996.6,13.9,29.9,era5
2024-11-13 17:00:00,1.9,100,0.5,0.0,995.7,11.4,27.4,era5
2024-11-13 18:00:00,2.0,100,0.3,0.0,994.8,8.3,22.7,era5
2024-11-13 19:00:00,1.2,99,0.0,0.0,994.2,8.0,16.6,era5
2024-11-13 20:00:00,1.9,100,0.0,0.0,993.8,11.7,23.4,era5
2024-11-13 21:00:00,1.6,100,0.0,0.0,993.3,11.4,23.8,era5
2024-11-13 22:00:00,0.9,99,0.0,0.0,993.1,9.7,23.0,era5
2024-11-13 23:00:00,0.3,99,0.0,0.0,992.9,8.8,19.4,era5
2024-11-14 00:00:00,-0.3,98,0.0,0.0,992.5,7.4,17.3,era5
2024-11-14 01:00:00,-0.6,98,0.0,0.0,991.7,8.0,15.5,era5
2024-11-14 02:00:00,-0.8,98,0.0,0.0,991.3,9.1,17.6,era5
2024-11-14 03:00:00,-1.0,98,0.0,0.0,990.8,8.2,17.6,era5
2024-11-14 04:00:00,-0.5,99,0.0,0.0,990.0,9.6,20.9,era5
2024-11-14 05:00:00,-0.7,98,0.0,0.0,989.6,6.9,18.7,era5
2024-11-14 06:00:00,-1.0,98,0.0,0.0,989.4,6.8,13.3,era5
2024-11-14 07:00:00,-0.3,98,0.0,0.0,989.2,8.3,16.2,era5
2024-11-14 08:00:00,0.2,96,0.0,0.0,989.2,10.9,20.9,era5
2024-11-14 09:00:00,-0.2,94,0.0,0.0,989.3,11.5,22.0,era5
2024-11-14 10:00:00,-1.0,93,0.0,0.0,989.4,10.5,21.6,era5
2024-11-14 11:00:00,-0.9,90,0.0,0.0,989.9,9.3,19.4,era5
2024-11-14 12:00:00,-0.5,87,0.0,0.0,990.1,9.1,17.3,era5
2024-11-14 13:00:00,-0.1,86,0.0,0.0,990.2,9.4,17.6,era5
2024-11-14 14:00:00,0.4,83,0.1,0.0,990.1,9.9,18.4,era5
2024-11-14 15:00:00,0.5,80,0.0,0.0,990.1,13.1,24.5,era5
2024-11-14 16:00:00,-0.4,83,0.0,0.0,990.0,10.3,17.3,era5
2024-11-14 17:00:00,-0.6,86,0.0,0.0,990.0,13.1,23.8,era5
2024-11-14 18:00:00,-0.6,85,0.0,0.0,990.1,15.0,28.8,era5
2024-11-14 19:00:00,-0.5,82,0.0,0.0,990.1,16.9,33.5,era5
2024-11-14 20:00:00,-0.6,78,0.0,0.0,990.1,17.6,35.3,era5
2024-11-14 21:00:00,-0.7,76,0.0,0.0,990.3,15.7,35.3,era5
2024-11-14 22:00:00,-1.1,77,0.0,0.0,990.2,13.2,31.7,era5
2024-11-14 23:00:00,-1.6,78,0.0,0.0,990.5,10.5,26.3,era5
2024-11-15 00:00:00,-1.9,78,0.0,0.0,990.7,9.6,20.2,era5
2024-11-15 01:00:00,-1.8,76,0.0,0.0,990.4,9.1,17.6,era5
2024-11-15 02:00:00,-1.6,76,0.0,0.0,990.3,9.8,18.4,era5
2024-11-15 03:00:00,-1.9,77,0.0,0.0,990.3,10.9,20.9,era5
2024-11-15 04:00:00,-2.2,79,0.0,0.0,990.2,10.6,19.1,era5
2024-11-15 05:00:00,-2.2,79,0.0,0.0,989.9,10.4,19.8,era5
2024-11-15 06:00:00,-2.2,79,0.0,0.0,989.7,10.2,19.1,era5
2024-11-15 07:00:00,-2.1,78,0.0,0.0,989.4,10.7,19.4,era5
2024-11-15 08:00:00,-2.2,79,0.0,0.0,989.3,8.7,19.4,era5
2024-11-15 09:00:00,-2.8,81,0.0,0.0,989.3,6.4,15.5,era5
2024-11-15 10:00:00,-2.4,81,0.0,0.0,989.3,7.0,12.6,era5
2024-11-15 11:00:00,-1.9,79,0.0,0.0,989.0,8.0,13.7,era5
2024-11-15 12:00:00,-1.7,80,0.0,0.0,988.8,8.0,14.4,era5
2024-11-15 13:00:00,-1.1,80,0.0,0.0,988.5,8.8,15.8,era5
2024-11-15 14:00:00,-1.0,82,0.0,0.0,988.2,7.8,16.2,era5
2024-11-15 15:00:00,-1.4,85,0.0,0.0,988.0,7.4,14.4,era5
2024-11-15 16:00:00,-2.2,86,0.0,0.0,987.5,5.6,9.0,era5
2024-11-15 17:00:00,-2.5,89,0.0,0.0,987.4,9.2,14.4,era5
2024-11-15 18:00:00,-2.8,92,0.0,0.0,986.9,5.1,14.8,era5
2024-11-15 19:00:00,-2.6,93,0.0,0.0,986.5,8.0,13.3,era5
2024-11-15 20:00:00,-2.5,95,0.0,0.0,986.1,5.6,14.0,era5
2024-11-15 21:00:00,-2.6,96,0.0,0.0,985.3,1.0,9.4,era5
2024-11-15 22:00:00,-1.6,96,0.0,0.0,984.9,0.9,3.2,era5
2024-11-15 23:00:00,-0.8,95,0.0,0.0,984.6,2.4,4.7,era5
2024-11-16 00:00:00,-0.7,95,0.0,0.0,984.2,2.9,5.8,era5
2024-11-16 01:00:00,-0.7,95,0.0,0.0,983.8,2.3,5.4,era5
2024-11-16 02:00:00,-0.7,96,0.0,0.0,983.5,1.3,4.3,era5
2024-11-16 03:00:00,-0.5,96,0.0,0.0,983.1,0.4,2.9,era5
2024-11-16 04:00:00,-1.0,97,0.1,0.07,982.7,0.4,2.5,era5
2024-11-16 05:00:00,-1.2,98,0.1,0.07,982.4,1.7,3.2,era5
2024-11-16 06:00:00,-1.0,97,0.0,0.0,982.0,4.5,7.2,era5
2024-11-16 07:00:00,-1.1,97,0.0,0.0,981.4,4.9,9.0,era5
2024-11-16 08:00:00,-0.9,97,0.0,0.0,980.8,4.2,10.1,era5
2024-11-16 09:00:00,-1.0,97,0.0,0.0,980.6,4.1,7.9,era5
2024-11-16 10:00:00,-1.1,97,0.0,0.0,980.1,4.8,10.1,era5
2024-11-16 11:00:00,-1.1,96,0.0,0.0,979.9,5.2,12.2,era5
2024-11-16 12:00:00,-1.1,96,0.0,0.0,979.1,5.5,13.0,era5
2024-11-16 13:00:00,-1.0,95,0.0,0.0,977.9,6.8,15.5,era5
2024-11-16 14:00:00,-0.9,95,0.0,0.0,976.9,8.0,17.3,era5
2024-11-16 15:00:00,-1.0,95,0.0,0.0,975.5,9.0,19.1,era5
2024-11-16 16:00:00,-1.3,92,0.7,0.49,975.5,13.1,27.4,era5
2024-11-16 17:00:00,-1.0,93,1.2,0.84,973.9,16.5,33.1,era5
2024-11-16 18:00:00,-1.0,92,0.5,0.35,972.6,16.7,34.9,era5
2024-11-16 19:00:00,-0.8,92,0.9,0.63,971.0,18.1,37.8,era5
2024-11-16 20:00:00,-0.6,93,2.0,1.4,969.8,17.5,37.1,era5
2024-11-16 21:00:00,-0.3,93,1.8,1.26,968.9,15.0,36.0,era5
2024-11-16 22:00:00,-0.1,93,1.4,0.98,968.4,12.3,30.2,era5
2024-11-16 23:00:00,0.1,93,0.4,0.28,968.3,7.8,24.5,era5
2024-11-17 00:00:00,0.0,95,0.5,0.35,968.5,3.2,14.8,era5
2024-11-17 01:00:00,-0.1,96,0.4,0.28,968.5,4.9,9.7,era5
2024-11-17 02:00:00,-0.4,98,0.2,0.14,969.1,5.6,10.8,era5
2024-11-17 03:00:00,-0.6,99,0.2,0.14,969.8,6.2,12.6,era5
2024-11-17 04:00:00,-0.5,99,0.3,0.21,970.3,3.5,9.7,era5
2024-11-17 05:00:00,-0.2,96,0.1,0.07,971.1,6.0,10.8,era5
2024-11-17 06:00:00,0.2,93,0.1,0.07,971.6,8.1,15.5,era5
2024-11-17 07:00:00,-0.4,93,0.1,0.07,972.2,6.6,15.8,era5
2024-11-17 08:00:00,-1.5,93,0.0,0.0,972.8,7.6,13.3,era5
2024-11-17 09:00:00,-2.2,95,0.0,0.0,974.0,7.3,14.4,era5
2024-11-17 10:00:00,-2.5,95,0.0,0.0,975.0,7.1,14.8,era5
2024-11-17 11:00:00,-2.5,94,0.0,0.0,975.6,5.6,14.8,era5
2024-11-17 12:00:00,-2.4,93,0.0,0.0,976.0,2.2,12.2,era5
2024-11-17 13:00:00,-2.7,94,0.0,0.0,976.1,1.5,5.8,era5
2024-11-17 14:00:00,-3.4,94,0.0,0.0,976.2,3.4,5.4,era5
2024-11-17 15:00:00,-4.3,96,0.0,0.0,976.8,2.7,7.2,era5
2024-11-17 16:00:00,-3.6,95,0.0,0.0,977.7,1.1,5.4,era5
2024-11-17 17:00:00,-2.6,95,0.0,0.0,978.1,1.5,2.9,era5
2024-11-17 18:00:00,-2.2,96,0.0,0.0,978.2,3.5,6.8,era5
2024-11-17 19:00:00,-1.8,97,0.0,0.0,978.5,2.9,7.2,era5
2024-11-17 20:00:00,-1.3,97,0.0,0.0,978.7,5.0,9.4,era5
2024-11-17 21:00:00,-0.8,95,0.0,0.0,979.1,8.4,16.2,era5
2024-11-17 22:00:00,-0.7,94,0.0,0.0,979.5,8.9,18.7,era5
2024-11-17 23:00:00,-0.6,93,0.0,0.0,979.9,8.1,18.4,era5
2024-11-18 00:00:00,-0.7,94,0.0,0.0,980.6,6.3,17.3,era5
2024-11-18 01:00:00,-0.9,96,0.0,0.0,981.1,5.7,12.6,era5
2024-11-18 02:00:00,-1.5,96,0.0,0.0,981.5,7.3,13.3,era5
2024-11-18 03:00:00,-1.7,96,0.0,0.0,982.0,10.2,19.4,era5
2024-11-18 04:00:00,-1.4,96,0.0,0.0,982.5,12.9,25.9,era5
2024-11-18 05:00:00,-1.2,95,0.0,0.0,982.8,12.3,26.3,era5
2024-11-18 06:00:00,-0.8,92,0.0,0.0,983.2,14.2,28.8,era5
2024-11-18 07:00:00,-1.5,92,0.0,0.0,983.4,14.5,30.2,era5
2024-11-18 08:00:00,-1.8,92,0.0,0.0,983.7,15.3,31.0,era5
2024-11-18 09:00:00,-1.3,91,0.0,0.0,984.0,16.0,33.5,era5
2024-11-18 10:00:00,-1.0,89,0.0,0.0,984.6,16.2,33.8,era5
2024-11-18 11:00:00,-1.0,89,0.1,0.07,985.3,16.0,35.3,era5
2024-11-18 12:00:00,-0.9,88,0.1,0.07,985.7,16.6,34.6,era5
2024-11-18 13:00:00,-0.8,87,0.0,0.0,986.1,18.1,38.2,era5
2024-11-18 14:00:00,-0.8,86,0.0,0.0,986.7,18.7,39.6,era5
2024-11-18 15:00:00,-1.0,86,0.0,0.0,987.3,18.6,40.0,era5
2024-11-18 16:00:00,-0.8,87,0.0,0.0,987.8,17.8,38.9,era5
2024-11-18 17:00:00,-0.9,86,0.0,0.0,988.1,18.4,38.5,era5
2024-11-18 18:00:00,-1.1,87,0.0,0.0,988.5,18.4,39.2,era5
2024-11-18 19:00:00,-1.0,86,0.0,0.0,988.8,18.9,39.6,era5
2024-11-18 20:00:00,-0.8,84,0.0,0.0,989.0,20.2,42.8,era5
2024-11-18 21:00:00,-1.0,81,0.0,0.0,989.5,20.5,43.2,era5
2024-11-18 22:00:00,-1.5,79,0.0,0.0,989.9,20.9,43.9,era5
2024-11-18 23:00:00,-1.8,82,0.0,0.0,990.6,20.3,44.3,era5
2024-11-19 00:00:00,-1.7,81,0.0,0.0,991.1,20.5,43.9,era5
2024-11-19 01:00:00,-1.7,79,0.0,0.0,991.4,20.0,43.6,era5
2024-11-19 02:00:00,-1.9,81,0.0,0.0,992.1,21.3,44.6,era5
2024-11-19 03:00:00,-1.7,82,0.1,0.07,992.7,20.4,44.6,era5
2024-11-19 04:00:00,-1.5,81,0.0,0.0,993.7,20.3,42.8,era5
2024-11-19 05:00:00,-1.4,80,0.0,0.0,994.4,21.0,44.6,era5
2024-11-19 06:00:00,-1.7,80,0.0,0.0,995.2,20.5,44.6,era5
2024-11-19 07:00:00,-1.9,80,0.0,0.0,996.0,19.0,43.2,era5
2024-11-19 08:00:00,-2.4,80,0.0,0.0,996.8,17.2,40.0,era5
2024-11-19 09:00:00,-3.4,85,0.0,0.0,997.8,15.0,35.6,era5
2024-11-19 10:00:00,-4.3,92,0.0,0.0,998.7,13.0,30.6,era5
2024-11-19 11:00:00,-4.7,93,0.0,0.0,999.6,12.6,25.9,era5
2024-11-19 12:00:00,-4.6,94,0.0,0.0,1000.3,11.9,25.2,era5
2024-11-19 13:00:00,-4.6,94,0.0,0.0,1000.7,11.1,23.8,era5
2024-11-19 14:00:00,-4.1,94,0.0,0.0,1001.5,13.8,26.6,era5
2024-11-19 15:00:00,-3.1,94,0.0,0.0,1002.2,15.3,30.2,era5
2024-11-19 16:00:00,-3.7,95,0.0,0.0,1003.0,13.3,25.2,era5
2024-11-19 17:00:00,-2.2,88,0.0,0.0,1003.5,16.5,33.5,era5
2024-11-19 18:00:00,-3.5,89,0.0,0.0,1004.1,18.0,36.0,era5
2024-11-19 19:00:00,-4.4,90,0.0,0.0,1004.5,16.4,36.4,era5
2024-11-19 20:00:00,-5.3,90,0.0,0.0,1004.7,13.8,32.8,era5
2024-11-19 21:00:00,-6.1,89,0.0,0.0,1004.9,13.2,27.4,era5
2024-11-19 22:00:00,-6.5,89,0.0,0.0,1005.4,12.4,25.6,era5
2024-11-19 23:00:00,-6.0,89,0.0,0.0,1006.1,11.2,24.1,era5
2024-11-20 00:00:00,-5.2,89,0.0,0.0,1006.4,9.5,21.6,era5
2024-11-20 01:00:00,-4.8,92,0.0,0.0,1007.0,7.0,18.4,era5
2024-11-20 02:00:00,-4.3,92,0.0,0.0,1007.5,6.4,13.3,era5
2024-11-20 03:00:00,-4.2,88,0.0,0.0,1008.1,9.3,18.0,era5
2024-11-20 04:00:00,-5.7,86,0.0,0.0,1008.6,6.7,14.8,era5
2024-11-20 05:00:00,-6.1,86,0.0,0.0,1009.4,7.2,13.0,era5
2024-11-20 06:00:00,-7.4,87,0.0,0.0,1010.2,9.2,16.6,era5
2024-11-20 07:00:00,-8.5,88,0.0,0.0,1010.6,9.1,17.6,era5
2024-11-20 08:00:00,-9.3,87,0.0,0.0,1011.0,7.0,16.9,era5
2024-11-20 09:00:00,-9.8,88,0.0,0.0,1011.5,7.0,12.6,era5
2024-11-20 10:00:00,-9.7,88,0.0,0.0,1012.2,7.1,13.7,era5
2024-11-20 11:00:00,-10.8,89,0.0,0.0,1012.7,7.5,13.3,era5
2024-11-20 12:00:00,-10.9,89,0.0,0.0,1013.1,6.5,13.0,era5
2024-11-20 13:00:00,-11.1,89,0.0,0.0,1013.2,5.4,11.5,era5
2024-11-20 14:00:00,-11.6,89,0.0,0.0,1013.6,5.6,10.4,era5
2024-11-20 15:00:00,-12.4,88,0.0,0.0,1013.7,6.1,10.8,era5
2024-11-20 16:00:00,-12.6,88,0.0,0.0,1013.9,6.2,11.2,era5
2024-11-20 17:00:00,-11.8,88,0.0,0.0,1013.8,7.7,14.8,era5
2024-11-20 18:00:00,-11.6,89,0.0,0.0,1013.8,9.0,18.4,era5
2024-11-20 19:00:00,-11.6,90,0.0,0.0,1013.7,9.1,18.7,era5
2024-11-20 20:00:00,-11.8,90,0.0,0.0,1013.7,7.8,18.4,era5
2024-11-20 21:00:00,-12.7,89,0.0,0.0,1013.5,7.7,16.2,era5
2024-11-20 22:00:00,-13.0,88,0.0,0.0,1013.4,8.9,18.4,era5
2024-11-20 23:00:00,-13.2,88,0.0,0.0,1013.7,9.0,18.4,era5
2024-11-21 00:00:00,-13.0,88,0.0,0.0,1013.5,11.2,22.3,era5
2024-11-21 01:00:00,-12.9,87,0.0,0.0,1013.0,11.3,23.4,era5
2024-11-21 02:00:00,-12.7,87,0.0,0.0,1012.9,11.4,23.4,era5
2024-11-21 03:00:00,-12.5,87,0.0,0.0,1012.3,13.1,26.6,era5
2024-11-21 04:00:00,-12.8,87,0.0,0.0,1012.0,13.1,26.3,era5
2024-11-21 05:00:00,-12.2,87,0.0,0.0,1011.1,14.5,29.9,era5
2024-11-21 06:00:00,-12.0,86,0.0,0.0,1010.7,15.5,31.7,era5
2024-11-21 07:00:00,-11.2,83,0.0,0.0,1010.0,17.9,36.0,era5
2024-11-21 08:00:00,-10.3,80,0.0,0.0,1009.0,19.8,41.0,era5
2024-11-21 09:00:00,-9.4,81,0.0,0.0,1008.2,20.7,43.2,era5
2024-11-21 10:00:00,-8.6,77,0.0,0.0,1007.1,21.8,46.1,era5
2024-11-21 11:00:00,-7.8,66,0.0,0.0,1006.1,23.2,48.6,era5
2024-11-21 12:00:00,-7.5,60,0.0,0.0,1005.0,24.4,51.5,era5
2024-11-21 13:00:00,-7.4,58,0.0,0.0,1003.1,26.8,57.2,era5
2024-11-21 14:00:00,-7.2,59,0.1,0.07,1001.4,28.2,59.4,era5
2024-11-21 15:00:00,-6.9,63,0.2,0.14,999.5,30.5,65.2,era5
2024-11-21 16:00:00,-6.9,70,0.4,0.28,997.8,30.7,65.9,era5
2024-11-21 17:00:00,-6.1,70,0.9,0.63,995.6,30.7,67.0,era5
2024-11-21 18:00:00,-5.7,73,1.4,0.98,995.1,27.3,65.9,era5
2024-11-21 19:00:00,-5.6,77,1.6,1.12,994.6,22.6,58.0,era5
2024-11-21 20:00:00,-5.6,80,1.5,1.05,993.7,22.5,49.7,era5
2024-11-21 21:00:00,-5.4,81,0.5,0.35,992.9,21.9,47.9,era5
2024-11-21 22:00:00,-5.2,81,0.1,0.07,992.6,21.6,46.8,era5
2024-11-21 23:00:00,-5.2,82,0.0,0.0,992.1,19.9,45.4,era5
2024-11-22 00:00:00,-5.2,82,0.0,0.0,991.4,19.8,42.1,era5
2024-11-22 01:00:00,-5.2,83,0.0,0.0,990.7,18.0,41.4,era5
2024-11-22 02:00:00,-5.3,84,0.0,0.0,990.2,17.2,37.4,era5
2024-11-22 03:00:00,-5.3,84,0.0,0.0,988.9,17.6,36.7,era5
2024-11-22 04:00:00,-5.4,84,0.0,0.0,987.8,17.3,36.7,era5
2024-11-22 05:00:00,-5.4,84,0.1,0.07,986.2,16.7,35.6,era5
2024-11-22 06:00:00,-5.3,84,0.1,0.07,984.2,15.7,34.6,era5
2024-11-22 07:00:00,-5.2,88,0.4,0.28,983.0,12.8,32.4,era5
2024-11-22 08:00:00,-5.3,91,0.9,0.63,981.1,14.0,29.2,era5
2024-11-22 09:00:00,-5.3,91,0.8,0.56,979.0,14.1,29.5,era5
2024-11-22 10:00:00,-5.3,91,0.9,0.63,976.7,15.4,31.7,era5
2024-11-22 11:00:00,-5.3,90,1.2,0.84,975.0,14.5,31.7,era5
2024-11-22 12:00:00,-5.3,90,1.3,0.91,973.7,13.1,29.5,era5
2024-11-22 13:00:00,-5.5,89,1.3,0.91,972.8,11.7,27.0,era5
2024-11-22 14:00:00,-5.6,88,1.1,0.77,973.3,11.8,24.1,era5
2024-11-22 15:00:00,-5.7,88,0.5,0.35,974.4,16.3,33.1,era5
2024-11-22 16:00:00,-5.5,87,0.3,0.21,975.6,20.0,41.4,era5
2024-11-22 17:00:00,-5.3,88,0.4,0.28,977.1,22.5,47.2,era5
2024-11-22 18:00:00,-5.0,86,0.1,0.07,978.2,22.0,47.9,era5
2024-11-22 19:00:00,-4.7,88,0.1,0.07,978.9,20.1,46.8,era5
2024-11-22 20:00:00,-3.8,91,0.2,0.14,979.5,19.3,42.8,era5
2024-11-22 21:00:00,-2.8,89,0.1,0.07,979.9,23.6,49.3,era5
2024-11-22 22:00:00,-2.5,87,0.0,0.0,980.4,22.7,50.8,era5
2024-11-22 23:00:00,-2.2,85,0.0,0.0,980.8,23.5,50.0,era5
2024-11-23 00:00:00,-2.1,81,0.0,0.0,981.5,24.7,52.6,era5
2024-11-23 01:00:00,-2.5,84,0.0,0.0,982.0,24.0,52.9,era5
2024-11-23 02:00:00,-2.6,85,0.0,0.0,982.4,23.6,50.8,era5
2024-11-23 03:00:00,-2.3,83,0.0,0.0,982.7,22.6,50.0,era5
2024-11-23 04:00:00,-2.1,87,0.1,0.07,983.0,22.1,46.8,era5
2024-11-23 05:00:00,-2.0,85,0.1,0.07,983.3,22.7,47.9,era5
2024-11-23 06:00:00,-2.1,85,0.1,0.07,983.7,23.0,48.6,era5
2024-11-23 07:00:00,-2.2,85,0.0,0.0,984.3,23.5,50.0,era5
2024-11-23 08:00:00,-2.2,83,0.0,0.0,985.0,23.9,51.1,era5
2024-11-23 09:00:00,-2.3,82,0.0,0.0,985.5,23.2,50.8,era5
2024-11-23 10:00:00,-2.7,85,0.0,0.0,986.3,22.3,49.3,era5
2024-11-23 11:00:00,-2.9,86,0.0,0.0,986.9,22.3,47.9,era5
2024-11-23 12:00:00,-2.8,86,0.0,0.0,987.5,22.5,48.2,era5
2024-11-23 13:00:00,-2.9,86,0.0,0.0,987.8,21.4,48.2,era5
2024-11-23 14:00:00,-3.0,86,0.0,0.0,988.2,20.9,45.7,era5
2024-11-23 15:00:00,-2.9,86,0.0,0.0,988.4,21.2,45.4,era5
2024-11-23 16:00:00,-2.7,86,0.0,0.0,988.6,22.3,47.5,era5
2024-11-23 17:00:00,-2.6,85,0.0,0.0,989.0,22.1,48.2,era5
2024-11-23 18:00:00,-2.6,85,0.0,0.0,989.1,21.9,47.5,era5
2024-11-23 19:00:00,-2.6,86,0.0,0.0,989.2,21.3,47.2,era5
2024-11-23 20:00:00,-2.5,85,0.0,0.0,989.7,20.4,45.7,era5
2024-11-23 21:00:00,-2.6,83,0.0,0.0,989.8,19.6,44.3,era5
2024-11-23 22:00:00,-2.8,84,0.0,0.0,989.7,20.2,43.9,era5
2024-11-23 23:00:00,-2.8,84,0.0,0.0,989.5,19.5,43.6,era5
2024-11-24 00:00:00,-2.8,84,0.0,0.0,989.4,20.2,43.6,era5
2024-11-24 01:00:00,-2.9,84,0.0,0.0,989.3,20.4,44.3,era5
2024-11-24 02:00:00,-3.0,86,0.0,0.0,989.1,20.1,44.3,era5
2024-11-24 03:00:00,-3.0,86,0.0,0.0,988.9,20.7,44.6,era5
2024-11-24 04:00:00,-2.8,88,0.0,0.0,988.2,21.2,46.8,era5
2024-11-24 05:00:00,-2.7,89,0.0,0.0,988.2,20.2,45.4,era5
2024-11-24 06:00:00,-2.3,88,0.0,0.0,988.0,19.6,43.6,era5
2024-11-24 07:00:00,-2.0,88,0.1,0.07,988.1,17.9,41.4,era5
2024-11-24 08:00:00,-1.7,88,0.0,0.07,988.6,16.8,37.8,era5
2024-11-24 09:00:00,-1.7,88,0.0,0.0,989.0,15.7,35.3,era5
2024-11-24 10:00:00,-2.5,91,0.0,0.0,989.7,15.7,32.8,era5
2024-11-24 11:00:00,-2.9,91,0.0,0.0,990.7,15.7,31.7,era5
2024-11-24 12:00:00,-3.0,88,0.4,0.28,991.7,14.3,31.7,era5
2024-11-24 13:00:00,-2.7,83,0.4,0.28,992.6,12.9,29.5,era5
2024-11-24 14:00:00,-3.0,85,0.0,0.0,993.7,11.1,26.6,era5
2024-11-24 15:00:00,-4.1,91,0.0,0.0,995.2,10.5,22.3,era5
2024-11-24 16:00:00,-5.4,89,0.0,0.0,996.5,9.4,19.1,era5
2024-11-24 17:00:00,-6.3,88,0.0,0.0,997.8,9.6,16.6,era5
2024-11-24 18:00:00,-6.6,87,0.0,0.0,999.1,8.0,16.6,era5
2024-11-24 19:00:00,-7.2,88,0.0,0.0,1000.1,7.2,14.0,era5
